Country,City,Date,Average RevPAR
Kenya,Mombasa,11/1/2024,3350.37
Kenya,Mombasa,12/1/2024,4971.19
Kenya,Mombasa,1/1/2025,1931.03
Kenya,Mombasa,2/1/2025,2170.45
Kenya,Mombasa,3/1/2025,2088.9
Kenya,Mombasa,4/1/2025,3145.55
Kenya,Mombasa,5/1/2025,2036.56
Kenya,Mombasa,6/1/2025,2486.13
Kenya,Mombasa,7/1/2025,2672.41
Kenya,Mombasa,8/1/2025,3890.01
Kenya,Mombasa,9/1/2025,1944.32
Kenya,Mombasa,10/1/2025,2688.14
