Country,City,Date,Average RevPAR
Kenya,Kiambu,11/1/2024,1709.42
Kenya,Kiambu,12/1/2024,2194.98
Kenya,Kiambu,1/1/2025,1552.35
Kenya,Kiambu,2/1/2025,1656.1
Kenya,Kiambu,3/1/2025,1575.5
Kenya,Kiambu,4/1/2025,1680.43
Kenya,Kiambu,5/1/2025,1505.81
Kenya,Kiambu,6/1/2025,1776.97
Kenya,Kiambu,7/1/2025,1879
Kenya,Kiambu,8/1/2025,1908.09
Kenya,Kiambu,9/1/2025,1439.44
Kenya,Kiambu,10/1/2025,1576.07
