Country,City,Date,Average RevPAR
Kenya,Kisumu,11/1/2024,1844.35
Kenya,Kisumu,12/1/2024,2533.54
Kenya,Kisumu,1/1/2025,1452.27
Kenya,Kisumu,2/1/2025,1399.58
Kenya,Kisumu,3/1/2025,1527.22
Kenya,Kisumu,4/1/2025,1859.82
Kenya,Kisumu,5/1/2025,1401.69
Kenya,Kisumu,6/1/2025,1704.26
Kenya,Kisumu,7/1/2025,1665.97
Kenya,Kisumu,8/1/2025,1616.95
Kenya,Kisumu,9/1/2025,1124.62
Kenya,Kisumu,10/1/2025,1406.29
