Country,City,Date,Average RevPAR
Kenya,Nairobi,11/1/2024,2947.55
Kenya,Nairobi,12/1/2024,3723.71
Kenya,Nairobi,1/1/2025,3060.76
Kenya,Nairobi,2/1/2025,3151.15
Kenya,Nairobi,3/1/2025,2668.57
Kenya,Nairobi,4/1/2025,2881.12
Kenya,Nairobi,5/1/2025,2614.54
Kenya,Nairobi,6/1/2025,3012.25
Kenya,Nairobi,7/1/2025,3261.57
Kenya,Nairobi,8/1/2025,3278.84
Kenya,Nairobi,9/1/2025,2607.54
Kenya,Nairobi,10/1/2025,2808.61
